Nome do Objeto,Variação do Objeto,Dia/Noite,Funções,Ambiente,Fundo,Tamanho (KB),Dimensão (pixels) (Largura x Altura),URL da Imagem
Caneca,3,dia,Gradiente GrayScale,out,12,855.57,3072 x 4080,https://drive.google.com/uc?id=1Dg62uvn8-zGFzuOpbh1Sr14kZ5CyyJXr&export=download
Caneca,3,dia,Gradiente GrayScale,out,13,1574.43,3072 x 4080,https://drive.google.com/uc?id=17OClPUF_2kzmFNVvgqpkrRwKeP7If9cN&export=download
Caneca,3,dia,Gradiente GrayScale,out,11,1227.95,3072 x 4080,https://drive.google.com/uc?id=1DjprC1NniTCBb5cMBDWTC5hzeWKlRYbL&export=download
Caneca,3,dia,Gradiente GrayScale,in,7,771.5,3072 x 4080,https://drive.google.com/uc?id=1zkk7mfrS-rq6Ev9Do60r8esUEMay0jc5&export=download
Caneca,3,dia,Gradiente GrayScale,in,9,865.28,3072 x 4080,https://drive.google.com/uc?id=1qwvvkWWJCiAZ8igMTI6FdfKGWUPiY17q&export=download
Caneca,3,dia,Gradiente GrayScale,in,2,800.34,3072 x 4080,https://drive.google.com/uc?id=1neEzBKYaxdO8NBclZn3T0jg86LIIlrSg&export=download
Caneca,3,dia,GrayScale Mean Filter,out,13,1317.02,3072 x 4080,https://drive.google.com/uc?id=1ap04Q-NO2C1N3XdLieeDJOOGSjC9x8Sh&export=download
Caneca,3,dia,GrayScale Mean Filter,out,12,1102.38,3072 x 4080,https://drive.google.com/uc?id=1sFWt8oM8XF8Dl3Mv5IHXdKfvLxKYdlzD&export=download
Caneca,3,dia,GrayScale Mean Filter,out,11,1267.52,3072 x 4080,https://drive.google.com/uc?id=1JfNfO5ARIhH3VzjokCX0-9KNB_QSiIR8&export=download
Caneca,3,dia,GrayScale Mean Filter,in,9,879.5,3072 x 4080,https://drive.google.com/uc?id=1SjST6XAseOjp9LU1O7ss-bX5MZ6VNH1m&export=download
Caneca,3,dia,GrayScale Mean Filter,in,2,1042.72,3072 x 4080,https://drive.google.com/uc?id=1tvPJ3Ebh37CHky-FBb3B9bZ_YtmNBpfL&export=download
Caneca,3,dia,GrayScale Mean Filter,in,7,971.46,3072 x 4080,https://drive.google.com/uc?id=1E6FzcxOADImJpblKEVlT2rxZKk2HUXa6&export=download
Caneca,3,dia,GrayScale Exponential Transform,out,13,1710.83,3072 x 4080,https://drive.google.com/uc?id=11btoEJ6U1GZOA52lnogdlAgRO25tR0Pf&export=download
Caneca,3,dia,GrayScale Exponential Transform,out,12,1440.05,3072 x 4080,https://drive.google.com/uc?id=1YVYvLfMoKbO3Y7gPm-r4yO5VaHyBFJrW&export=download
Caneca,3,dia,GrayScale Exponential Transform,out,11,1481.84,3072 x 4080,https://drive.google.com/uc?id=1h6y0hpcSaIFJVT4Hx7Tp6IDXRSlCqTSh&export=download
Caneca,3,dia,GrayScale Exponential Transform,in,9,986.31,3072 x 4080,https://drive.google.com/uc?id=1nPltc_15jqqUBzE8zREjN9O010ERSOZU&export=download
Caneca,3,dia,GrayScale Exponential Transform,in,7,1024.06,3072 x 4080,https://drive.google.com/uc?id=12NKV98Lb8f2HPjzSyJ0H7OX2HDf2GlK0&export=download
Caneca,3,dia,GrayScale Exponential Transform,in,2,1062.48,3072 x 4080,https://drive.google.com/uc?id=1Ll6koOKnwfyU3I5ylMU0hsPvp_v9IRrc&export=download
Caneca,3,dia,GrayScale Log Transform,out,13,1843.27,3072 x 4080,https://drive.google.com/uc?id=1Tb9p7k_FW3wIauBeM1hLfP3yEJEfeZYp&export=download
Caneca,3,dia,GrayScale Log Transform,out,12,1323.85,3072 x 4080,https://drive.google.com/uc?id=1f4wxAhdEuEgEiGrvKnu7ZNM3gAjk1cJF&export=download
Caneca,3,dia,GrayScale Log Transform,out,11,1477.69,3072 x 4080,https://drive.google.com/uc?id=1XUm7Zqzp5Ep75Pd4DF1FwCJIh2iBYXay&export=download
Caneca,3,dia,GrayScale Log Transform,in,9,977.64,3072 x 4080,https://drive.google.com/uc?id=1Gi6NDZre1TJd-V55R9KYuNEtbrom9Lwu&export=download
Caneca,3,dia,GrayScale Log Transform,in,7,975.94,3072 x 4080,https://drive.google.com/uc?id=1_thp4EADrU1Kga9OQQLDQHycsqUOTI6A&export=download
Caneca,3,dia,GrayScale Log Transform,in,2,1064.03,3072 x 4080,https://drive.google.com/uc?id=1zcvdUKpp9KqwyiIUBJpKOtX3hZajSrmW&export=download
Caneca,3,noite,Original,in,7,2530.45,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Caneca3-noite-in-fundo7.jpg
Caneca,3,noite,Original,in,8,2382.61,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Caneca3-noite-in-fundo8.jpg
Caneca,3,noite,Original,in,9,1647.46,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Caneca3-noite-in-fundo9.jpg
Caneca,3,noite,Original,out,12,2539.99,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Caneca3-noite-out-fundo12.jpg
Caneca,3,noite,Original,out,14,2245.31,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Caneca3-noite-out-fundo14.jpg
Caneca,3,noite,Original,out,15,2432.22,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Caneca3-noite-out-fundo15.jpg
Caneca,3,noite,GrayScale,in,7,707.62,4080 x 3072,https://drive.google.com/uc?id=1hvaNtyDKOjE0PNAu-_cKGXcujggEX3Sd&export=download
Caneca,3,noite,GrayScale,in,8,687.31,4080 x 3072,https://drive.google.com/uc?id=1hWF1SqPonNd3guITDpP3ArtNat9NedzM&export=download
Caneca,3,noite,GrayScale,in,9,389.79,4080 x 3072,https://drive.google.com/uc?id=1oFAJXBETtZpvFL6efEAEHMKhV8XD4Y4A&export=download
Caneca,3,noite,GrayScale,out,12,755.21,4080 x 3072,https://drive.google.com/uc?id=1Dk2d26DKG8rabQmqOWTcJs1M7MXNxoFz&export=download
Caneca,3,noite,GrayScale,out,14,545.53,4080 x 3072,https://drive.google.com/uc?id=1sB0S71EqQKEUzFGK0nTuN0iIbETmgOlu&export=download
Caneca,3,noite,GrayScale,out,15,658.16,4080 x 3072,https://drive.google.com/uc?id=1G5wRsQ7oq_tij0C351fezC9DQoW1q5qM&export=download
Caneca,3,noite,Gradiente GrayScale,out,15,1017.13,3072 x 4080,https://drive.google.com/uc?id=1KpIN1FqnuK52rE0wap3nbVSruI_XrZf1&export=download
Caneca,3,noite,Gradiente GrayScale,out,14,1005.76,3072 x 4080,https://drive.google.com/uc?id=1TRO-Vsslr794q1XwmLJa9YH452g5eRLd&export=download
Caneca,3,noite,Gradiente GrayScale,in,9,656.52,3072 x 4080,https://drive.google.com/uc?id=1sLSBNq9bcwx9sKPH5wAukONtDq0JlaEV&export=download
Caneca,3,noite,Gradiente GrayScale,out,12,1199.88,3072 x 4080,https://drive.google.com/uc?id=1MYSICsLiquyPMSm15qKy9YN9x-omvMPo&export=download
Caneca,3,noite,Gradiente GrayScale,in,8,993.77,3072 x 4080,https://drive.google.com/uc?id=1IKsupLnOmx2gRDh-i00K-Z8foxd1Jqg9&export=download
Caneca,3,noite,Gradiente GrayScale,in,7,1016.75,3072 x 4080,https://drive.google.com/uc?id=1vrdeG1EWW-Oqfsu-o5eTtYaOAv0F2IK3&export=download
Caneca,3,noite,GrayScale Mean Filter,out,15,1275.67,3072 x 4080,https://drive.google.com/uc?id=1tU4cWmPSQa7SCRe6Gl-xg8oUn-ww2CGY&export=download
Caneca,3,noite,GrayScale Mean Filter,out,14,1086.81,3072 x 4080,https://drive.google.com/uc?id=1YB0ESh3eU4TySTVxbC8CaTlkyReMvUox&export=download
Caneca,3,noite,GrayScale Mean Filter,out,12,1416.34,3072 x 4080,https://drive.google.com/uc?id=18aom1hG2jS4JudbeyDg-o7zwK7VxXwd0&export=download
Caneca,3,noite,GrayScale Mean Filter,in,9,820.37,3072 x 4080,https://drive.google.com/uc?id=1nclkwzLm7bOB5A-ZZV2HoxiXIly2VaIz&export=download
Caneca,3,noite,GrayScale Mean Filter,in,8,1239.26,3072 x 4080,https://drive.google.com/uc?id=10r2ADuzjC39SsTp9n1Qhm7BnAfsdMUPg&export=download
Caneca,3,noite,GrayScale Mean Filter,in,7,1155.85,3072 x 4080,https://drive.google.com/uc?id=1BoWAWMY8PNLF_gor4YBgQn5-eKkFPUuS&export=download
Caneca,3,noite,GrayScale Exponential Transform,out,15,1354.27,3072 x 4080,https://drive.google.com/uc?id=1eR9mV3bmHEQhr2N4LI9XNL01eiiTq99d&export=download
Caneca,3,noite,GrayScale Exponential Transform,out,14,1064.89,3072 x 4080,https://drive.google.com/uc?id=1weiMEtA7LxOqMOE4wMF9cZeItoNd1upT&export=download
Caneca,3,noite,GrayScale Exponential Transform,out,12,1473.25,3072 x 4080,https://drive.google.com/uc?id=1BSveQr7vevnHr1swfRh69dW7kEZjvedU&export=download
Caneca,3,noite,GrayScale Exponential Transform,in,9,778.61,3072 x 4080,https://drive.google.com/uc?id=1N5gGvu0Lqpcu4Veuk5lmH8sTI2-v_ai3&export=download
Caneca,3,noite,GrayScale Exponential Transform,in,8,1451.0,3072 x 4080,https://drive.google.com/uc?id=1t3O9I5MRnuQ5giE3Qb4SgmBKlG2iYiPs&export=download
Caneca,3,noite,GrayScale Exponential Transform,in,7,1447.76,3072 x 4080,https://drive.google.com/uc?id=1iJXj6N6Ie3Nm5kI_a2wbohJ2Nr462TEx&export=download
Caneca,3,noite,GrayScale Log Transform,out,15,1374.57,3072 x 4080,https://drive.google.com/uc?id=1Wh73kb9aJUSJibJmuVAWqO3oI4loi9Om&export=download
Caneca,3,noite,GrayScale Log Transform,out,14,1228.95,3072 x 4080,https://drive.google.com/uc?id=16KWMf52iQFZwktZDqXxoHshCFBzQCdeX&export=download
Caneca,3,noite,GrayScale Log Transform,out,12,1567.39,3072 x 4080,https://drive.google.com/uc?id=1NHlN4f5inowSZr2GtzAz2a6XQAjHJyJy&export=download
Caneca,3,noite,GrayScale Log Transform,in,9,781.51,3072 x 4080,https://drive.google.com/uc?id=1d6OE_E6Uv2cguvuMOpzKgZz6BEg6-gC-&export=download
Caneca,3,noite,GrayScale Log Transform,in,8,1393.36,3072 x 4080,https://drive.google.com/uc?id=1AFRDzDpWPs9n9OthAoOUd7q_avPNoGkU&export=download
Caneca,3,noite,GrayScale Log Transform,in,7,1383.55,3072 x 4080,https://drive.google.com/uc?id=1D0M0ASqwVIi4VBQ0rntdb21XtN-mMgy8&export=download
Chave,1,dia,Original,in,1,195.04,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-dia-in-fundo1.jpeg
Chave,1,dia,Original,in,2,173.46,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-dia-in-fundo2.jpeg
Chave,1,dia,Original,in,3,136.1,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-dia-in-fundo3.jpeg
Chave,1,dia,Original,out,4,422.88,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-dia-out-fundo4.jpeg
Chave,1,dia,Original,out,5,270.08,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-dia-out-fundo5.jpeg
Chave,1,dia,Original,out,6,389.45,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-dia-out-fundo6.jpeg
Chave,1,dia,GrayScale,in,3,132.66,1204 x 1600,https://drive.google.com/uc?id=1CAz_FPdRNTStgnYt6tyQ0jv7llWo2Urh&export=download
Chave,1,dia,GrayScale,out,4,438.64,1204 x 1600,https://drive.google.com/uc?id=1xybMggZ6reWHJJy_RFIsfKuMtQCcbUju&export=download
Chave,1,dia,GrayScale,in,2,164.25,1204 x 1600,https://drive.google.com/uc?id=1qFCkx3MRt0TmrNFfBYVRB1nLoc7AhDIF&export=download
Chave,1,dia,GrayScale,out,5,243.64,1204 x 1600,https://drive.google.com/uc?id=1o56GTx5Ug37026C17t_LY6DKuw1SMJy_&export=download
Chave,1,dia,GrayScale,out,6,399.03,1204 x 1600,https://drive.google.com/uc?id=1CNCfYnC0Lcd3v71Ar6tYT_Vz2aE8qAX7&export=download
Chave,1,dia,GrayScale,in,1,184.06,1204 x 1600,https://drive.google.com/uc?id=18ZoKh9yIv43I7rTUtF6nAdRbPT5KHEpb&export=download
Chave,1,dia,Gradiente GrayScale,out,6,704.66,1204 x 1600,https://drive.google.com/uc?id=1vf4wATzOcqSu3artG_b1E0uEUj1SZBP7&export=download
Chave,1,dia,Gradiente GrayScale,out,5,430.2,1204 x 1600,https://drive.google.com/uc?id=1nlaqIzdHKb7EdIbWxO9HyCgX2LPzC2XR&export=download
Chave,1,dia,Gradiente GrayScale,out,4,830.94,1204 x 1600,https://drive.google.com/uc?id=14hoiuvjCEC8FQq1szmz8PIPqmDOfnLU_&export=download
Chave,1,dia,Gradiente GrayScale,in,1,295.32,1204 x 1600,https://drive.google.com/uc?id=1FHLPlllxCwGopqZPAdw6jIFEgml5f40A&export=download
Chave,1,dia,Gradiente GrayScale,in,2,315.25,1204 x 1600,https://drive.google.com/uc?id=1KIKgY1uRwawymI1EOJekrzarorXIiTgz&export=download
Chave,1,dia,Gradiente GrayScale,in,3,230.15,1204 x 1600,https://drive.google.com/uc?id=10iy3AVQDXK-GytRiy2sQodu-7CURVO1I&export=download
Chave,1,dia,GrayScale Mean Filter,out,6,456.3,1204 x 1600,https://drive.google.com/uc?id=1wsrgYmxPX-8mFfGzHncv_bEMUmrKzpAU&export=download
Chave,1,dia,GrayScale Mean Filter,out,5,382.6,1204 x 1600,https://drive.google.com/uc?id=11rHv7fMD_Bivw9q_RXxjr2Ttiq2piEar&export=download
Chave,1,dia,GrayScale Mean Filter,in,2,263.54,1204 x 1600,https://drive.google.com/uc?id=1-cjQzkfEao_aHYWRaj1bM24jYJMTOH7d&export=download
Chave,1,dia,GrayScale Mean Filter,in,1,274.97,1204 x 1600,https://drive.google.com/uc?id=1gkrP3ZT8qp_eHrGoIj2pIscLVXGJLFuv&export=download
Chave,1,dia,GrayScale Mean Filter,out,4,524.72,1204 x 1600,https://drive.google.com/uc?id=1IsDC-ZdbBd5pSkaxNZfCj5xeouqDv4xs&export=download
Chave,1,dia,GrayScale Mean Filter,in,3,235.28,1204 x 1600,https://drive.google.com/uc?id=1VmWOxwGmEEaL-wWGnRDLpPmv-f4pCmv7&export=download
Chave,1,dia,GrayScale Exponential Transform,out,6,797.13,1204 x 1600,https://drive.google.com/uc?id=1ONmwOliHVGYc0jn3wFCI8clFw4OvGEUE&export=download
Chave,1,dia,GrayScale Exponential Transform,out,4,834.03,1204 x 1600,https://drive.google.com/uc?id=1kvr3i5_MbtFFw-_9OKqCsYHThaKU1HYl&export=download
Chave,1,dia,GrayScale Exponential Transform,out,5,480.81,1204 x 1600,https://drive.google.com/uc?id=1mQNx3tFqWOECD0xGn3zPExgy5zUcbcj4&export=download
Chave,1,dia,GrayScale Exponential Transform,in,1,374.75,1204 x 1600,https://drive.google.com/uc?id=1_AZJHQRup0IkMoixa3Fp_-KHa-_T8N2t&export=download
Chave,1,dia,GrayScale Exponential Transform,in,2,282.08,1204 x 1600,https://drive.google.com/uc?id=1m87tfSIx8mdlk_sv3rdEEGrnuYccJjvi&export=download
Chave,1,dia,GrayScale Exponential Transform,in,3,266.21,1204 x 1600,https://drive.google.com/uc?id=1k_v3Wp65mUxeaiTZdjgTIGd8K2iA0gNi&export=download
Chave,1,dia,GrayScale Log Transform,out,6,774.47,1204 x 1600,https://drive.google.com/uc?id=1ArSxx_UsOpwVuZvDqVmdyPQv75J0MLXF&export=download
Chave,1,dia,GrayScale Log Transform,in,1,366.24,1204 x 1600,https://drive.google.com/uc?id=1nekZwMBId21ORnyZdOk8PhWj29j--szu&export=download
Chave,1,dia,GrayScale Log Transform,out,4,847.01,1204 x 1600,https://drive.google.com/uc?id=16-Jcwm2MrNj_HvZ36ZQ4C-zqaaFEKcVV&export=download
Chave,1,dia,GrayScale Log Transform,out,5,476.18,1204 x 1600,https://drive.google.com/uc?id=1lbVFehRjN_Yj3umiWv2ELy-GnXX2VB1N&export=download
Chave,1,dia,GrayScale Log Transform,in,3,258.17,1204 x 1600,https://drive.google.com/uc?id=1fg-LCvwR2iylPjxXX8NZJdA5LsSjzdkG&export=download
Chave,1,dia,GrayScale Log Transform,in,2,348.84,1204 x 1600,https://drive.google.com/uc?id=1EMLEdxn7lR0CLicwmd7iio3zIFfh1BT8&export=download
Chave,1,noite,Original,in,1,232.63,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-noite-in-fundo1.jpeg
Chave,1,noite,Original,in,2,246.36,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-noite-in-fundo2.jpeg
Chave,1,noite,Original,in,3,176.7,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-noite-in-fundo3.jpeg
Chave,1,noite,Original,out,4,316.29,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-noite-out-fundo4.jpeg
Chave,1,noite,Original,out,5,190.07,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-noite-out-fundo5.jpeg
Chave,1,noite,Original,out,6,192.19,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave1-noite-out-fundo6.jpeg
Chave,1,noite,GrayScale,out,6,187.75,1204 x 1600,https://drive.google.com/uc?id=1rNQpGH_maA3WVj6J4ZL36P6ygfgFUmo8&export=download
Chave,1,noite,GrayScale,out,5,174.6,1204 x 1600,https://drive.google.com/uc?id=1AM7KlLEqP4CW9KMg2nhdIuee5o-Nd96u&export=download
Chave,1,noite,GrayScale,in,2,238.25,1204 x 1600,https://drive.google.com/uc?id=1P2bIFN3so7Yu8L3SNBpNIUkkvqPlV-9z&export=download
Chave,1,noite,GrayScale,in,3,173.24,1204 x 1600,https://drive.google.com/uc?id=1HoERDDb8fgFsDzTWf8Zd1pMq5mbhb8JO&export=download
Chave,1,noite,GrayScale,in,1,222.3,1204 x 1600,https://drive.google.com/uc?id=1eJ77rFTs2DqK-zHgKOuzlW8OYUXpQt-D&export=download
Chave,1,noite,GrayScale,out,4,318.11,1204 x 1600,https://drive.google.com/uc?id=1b1TqdpLSnop3vGz8oaPVJBWzQ4w5nLdP&export=download
Chave,1,noite,Gradiente GrayScale,out,6,199.16,1204 x 1600,https://drive.google.com/uc?id=12hAeW3Tql4JJc_20SgAs6G6fvp8x4sUf&export=download
Chave,1,noite,Gradiente GrayScale,out,4,553.52,1204 x 1600,https://drive.google.com/uc?id=1bIXBtgLOiucA-McUxMAafsToKRTgl599&export=download
Chave,1,noite,Gradiente GrayScale,out,5,336.07,1204 x 1600,https://drive.google.com/uc?id=1I5FJUMRjjArICmUw0SltGxH-GPsSOGSt&export=download
Chave,1,noite,Gradiente GrayScale,in,3,278.37,1204 x 1600,https://drive.google.com/uc?id=1VQ4hrvLeNqYI2RgOrz1FnLKCv9GQS3Fl&export=download
Chave,1,noite,Gradiente GrayScale,in,1,419.67,1204 x 1600,https://drive.google.com/uc?id=1QhrVejwk83IzO4-ohaXa09q2ikCNLGjw&export=download
Chave,1,noite,Gradiente GrayScale,in,2,462.65,1204 x 1600,https://drive.google.com/uc?id=1zMck9LgKZIvJbdGncdpJxKHR0tRHwrvN&export=download
Chave,1,noite,GrayScale Mean Filter,in,2,321.39,1204 x 1600,https://drive.google.com/uc?id=1j43sSgHx8296uKWSNHYQCcWUHka8ahqb&export=download
Chave,1,noite,GrayScale Mean Filter,in,1,313.61,1204 x 1600,https://drive.google.com/uc?id=1RRum9Gd51kb1DKqvyfsm4gQPzhekyYwR&export=download
Chave,1,noite,GrayScale Mean Filter,out,4,469.23,1204 x 1600,https://drive.google.com/uc?id=1hzbJ4moFMW3FSxFVdTmXPTrNWgmCCBfS&export=download
Chave,1,noite,GrayScale Mean Filter,out,5,310.21,1204 x 1600,https://drive.google.com/uc?id=1haj0CLrK03ql_mYlrK_YpeoUhduHTB_3&export=download
Chave,1,noite,GrayScale Mean Filter,in,3,278.51,1204 x 1600,https://drive.google.com/uc?id=11DoGFDyxmVx-Sxujc-uuzYa6ZuY8Glxk&export=download
Chave,1,noite,GrayScale Mean Filter,out,6,331.47,1204 x 1600,https://drive.google.com/uc?id=1Z62bHI4JzuH_QMt0MEvIlC60Lt4B0gQr&export=download
Chave,1,noite,GrayScale Exponential Transform,out,6,401.72,1204 x 1600,https://drive.google.com/uc?id=1MjrtajFn37HQ05aM_AynbvyPdzb2nBGZ&export=download
Chave,1,noite,GrayScale Exponential Transform,out,5,281.53,1204 x 1600,https://drive.google.com/uc?id=15hCImAMWzGtKQCC3-Gqeq3MM1LOfaJ7S&export=download
Chave,1,noite,GrayScale Exponential Transform,out,4,621.67,1204 x 1600,https://drive.google.com/uc?id=1TJ4VbkHZwAbxGmF3BKz1wL_LyhM9-43j&export=download
Chave,1,noite,GrayScale Exponential Transform,in,3,344.2,1204 x 1600,https://drive.google.com/uc?id=1Ym0AeRDgCpuy5eqUCyn8pQ_FdBA6xs78&export=download
Chave,1,noite,GrayScale Exponential Transform,in,2,429.77,1204 x 1600,https://drive.google.com/uc?id=13PVsW9BvXYDG1Ug985CA1l2hlLjQjUlT&export=download
Chave,1,noite,GrayScale Exponential Transform,in,1,423.51,1204 x 1600,https://drive.google.com/uc?id=1GdXRAt5Yx5aUbOR6EwhT7vRmg9o7YqOj&export=download
Chave,1,noite,GrayScale Log Transform,out,5,377.96,1204 x 1600,https://drive.google.com/uc?id=1eGLt4569LvU53E86pQdxzWlLHkZ-sxin&export=download
Chave,1,noite,GrayScale Log Transform,out,6,346.75,1204 x 1600,https://drive.google.com/uc?id=1hLVM55QZk-ccs7uQVxHKtXmLU7LjellD&export=download
Chave,1,noite,GrayScale Log Transform,out,4,604.26,1204 x 1600,https://drive.google.com/uc?id=1_8G3I-z1nCsQ75npgnmtvFJhO1DheDqL&export=download
Chave,1,noite,GrayScale Log Transform,in,3,341.75,1204 x 1600,https://drive.google.com/uc?id=1iT1zmVlmzOnVHhqOKOPRM8KHP9phfGaX&export=download
Chave,1,noite,GrayScale Log Transform,in,2,485.69,1204 x 1600,https://drive.google.com/uc?id=1jjzD7WJt1qb9xbYy1kBErAQv6PLnFKg2&export=download
Chave,1,noite,GrayScale Log Transform,in,1,452.73,1204 x 1600,https://drive.google.com/uc?id=1k8NBIhTVJRlcwmxj8JnkxR0iLgtStBs3&export=download
Chave,2,dia,Original,in,1,162.85,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave2-dia-in-fundo1.jpeg
Chave,2,dia,Original,in,2,161.66,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave2-dia-in-fundo2.jpeg
Chave,2,dia,Original,in,3,154.38,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave2-dia-in-fundo3.jpeg
Chave,2,dia,Original,out,4,410.63,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave2-dia-out-fundo4.jpeg
Chave,2,dia,Original,out,5,281.18,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave2-dia-out-fundo5.jpeg
Chave,2,dia,Original,out,6,375.61,1204 x 1600,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Chave2-dia-out-fundo6.jpeg
Chave,2,dia,GrayScale,out,4,426.44,1204 x 1600,https://drive.google.com/uc?id=1fFgPYzP1hxOEEXuBz6lQDqRdoMpqF68Q&export=download
Chave,2,dia,GrayScale,out,5,252.81,1204 x 1600,https://drive.google.com/uc?id=1JEdjgg_MzKKU-fIKfh9Z4mGe7GAshS0z&export=download
Chave,2,dia,GrayScale,out,6,384.96,1204 x 1600,https://drive.google.com/uc?id=1np-zi39f5zcriNGtjK6FjFVohUnM5icU&export=download
Chave,2,dia,GrayScale,in,1,153.31,1204 x 1600,https://drive.google.com/uc?id=1bYQ5p-lg4nUj_b_w-po0C_zF8qLMvPBM&export=download
Chave,2,dia,GrayScale,in,3,151.72,1204 x 1600,https://drive.google.com/uc?id=1UmX3y0bY5pAVsOH9BYkKr296w-9ehbl0&export=download
Chave,2,dia,GrayScale,in,2,150.71,1204 x 1600,https://drive.google.com/uc?id=1hWwIVjES1UfT6jqKAE0DYNW7KEig99EO&export=download
Chave,2,dia,Gradiente GrayScale,out,5,444.55,1204 x 1600,https://drive.google.com/uc?id=1m23FjD-qjEh28gJejlXu3FoHN1zVXjD5&export=download
Chave,2,dia,Gradiente GrayScale,out,4,732.63,1204 x 1600,https://drive.google.com/uc?id=15ij7rnVwaQxlRpL9ctU5kpeJrj2D_tmU&export=download
Chave,2,dia,Gradiente GrayScale,in,1,287.16,1204 x 1600,https://drive.google.com/uc?id=1wc2HSKIU7yctZKK6MuyHKQpKryLtefLq&export=download
Chave,2,dia,Gradiente GrayScale,out,6,622.19,1204 x 1600,https://drive.google.com/uc?id=1lU-eW0rgA1RcZJDS_cOoDMSOcrZUL_Zm&export=download
Chave,2,dia,Gradiente GrayScale,in,2,286.18,1204 x 1600,https://drive.google.com/uc?id=10FegzybMAkRIxFBZoluiuHIUdobCWG63&export=download
Chave,2,dia,Gradiente GrayScale,in,3,265.91,1204 x 1600,https://drive.google.com/uc?id=1Z95dCXOPPkqrA2hcn_HRdvRckt7Uoy7o&export=download
Chave,2,dia,GrayScale Mean Filter,out,4,521.14,1204 x 1600,https://drive.google.com/uc?id=1sbazrNpOheyULcPFSYcQNcythLOv_436&export=download
